fine_platform,fine_table,fine_record_id,fine_account,fine_source_file,fine_time_start,fine_time_end,fine_time_granularity,fine_date,title,title_missing
netflix,netflix_viewing_public,netflix_view_002178,,source_000001,2021-08-13,2021-08-13,date,2021-08-13,Jupiter's Legacy: Yüzünü Kapa,false
netflix,netflix_viewing_public,netflix_view_002179,,source_000001,2021-08-13,2021-08-13,date,2021-08-13,Jupiter's Legacy: İyilik Yapmanın Ne Anlamı Var?,false
netflix,netflix_viewing_public,netflix_view_002180,,source_000001,2021-08-13,2021-08-13,date,2021-08-13,Jupiter's Legacy: Tüm Kötülükler Burada,false
netflix,netflix_viewing_public,netflix_view_002181,,source_000001,2021-08-13,2021-08-13,date,2021-08-13,Jupiter's Legacy: Kara Bulutları Gün Işığına Boya,false
netflix,netflix_viewing_public,netflix_view_002182,,source_000001,2021-08-13,2021-08-13,date,2021-08-13,Jupiter's Legacy: Kâğıt ve Taş,false
netflix,netflix_viewing_public,netflix_view_002183,,source_000001,2021-08-13,2021-08-13,date,2021-08-13,Jupiter's Legacy: Şafak Sökerken,false
netflix,netflix_viewing_public,netflix_view_002184,,source_000001,2021-08-13,2021-08-13,date,2021-08-13,"Pablo Escobar, Kötülüğün Efendisi: 73. Bölüm",false
netflix,netflix_viewing_public,netflix_view_002185,,source_000001,2021-06-17,2021-06-17,date,2021-06-17,: 10. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002186,,source_000001,2021-06-17,2021-06-17,date,2021-06-17,: 7. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002187,,source_000001,2021-06-17,2021-06-17,date,2021-06-17,: 6. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002188,,source_000001,2021-06-17,2021-06-17,date,2021-06-17,: 5. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002189,,source_000001,2021-06-17,2021-06-17,date,2021-06-17,: 4. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002190,,source_000001,2021-06-17,2021-06-17,date,2021-06-17,: 3. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002191,,source_000001,2021-06-17,2021-06-17,date,2021-06-17,: 2. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002192,,source_000001,2021-06-17,2021-06-17,date,2021-06-17,: 1. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002193,,source_000001,2021-06-04,2021-06-04,date,2021-06-04,Lucifer: 5. Sezon: Mutlu Son İçin Bir Fırsat,false
netflix,netflix_viewing_public,netflix_view_002194,,source_000001,2021-05-29,2021-05-29,date,2021-05-29,: 13. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002195,,source_000001,2021-05-29,2021-05-29,date,2021-05-29,: 12. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002196,,source_000001,2021-05-29,2021-05-29,date,2021-05-29,: 11. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002197,,source_000001,2021-05-29,2021-05-29,date,2021-05-29,: 10. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002198,,source_000001,2021-05-29,2021-05-29,date,2021-05-29,: 9. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002199,,source_000001,2021-05-29,2021-05-29,date,2021-05-29,: 8. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002200,,source_000001,2021-05-29,2021-05-29,date,2021-05-29,: 7. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002201,,source_000001,2021-05-29,2021-05-29,date,2021-05-29,: 6. Bölüm,false
netflix,netflix_viewing_public,netflix_view_002202,,source_000001,2021-05-28,2021-05-28,date,2021-05-28,Ragnarok: 2. Sezon: Kendini Tanı,false
netflix,netflix_viewing_public,netflix_view_002203,,source_000001,2021-05-28,2021-05-28,date,2021-05-28,Ragnarok: 2. Sezon: Her Canlı Ölümü Yaşar,false
netflix,netflix_viewing_public,netflix_view_002204,,source_000001,2021-05-28,2021-05-28,date,2021-05-28,Ragnarok: 2. Sezon: Yerleşik Düzene Karşı,false
netflix,netflix_viewing_public,netflix_view_002205,,source_000001,2021-05-28,2021-05-28,date,2021-05-28,"Ragnarok: 2. Sezon: O Tatlı, Yaşlı Kadına Ne Oldu?",false
netflix,netflix_viewing_public,netflix_view_002206,,source_000001,2021-05-28,2021-05-28,date,2021-05-28,Ragnarok: 2. Sezon: Kardeşlik Bağları,false
netflix,netflix_viewing_public,netflix_view_002207,,source_000001,2021-05-03,2021-05-03,date,2021-05-03,Aquaman,false
netflix,netflix_viewing_public,netflix_view_002208,,source_000001,2021-04-15,2021-04-15,date,2021-04-15,Merlin: 5. Sezon: Camlann Kehaneti: Kısım 2,false
netflix,netflix_viewing_public,netflix_view_002209,,source_000001,2021-04-15,2021-04-15,date,2021-04-15,Merlin: 4. Sezon: Kayanın İçindeki Kılıç: Kısım 2,false
netflix,netflix_viewing_public,netflix_view_002210,,source_000001,2021-04-15,2021-04-15,date,2021-04-15,Merlin: 4. Sezon: Kayanın İçindeki Kılıç: Kısım 1,false
netflix,netflix_viewing_public,netflix_view_002211,,source_000001,2021-04-15,2021-04-15,date,2021-04-15,Merlin: 4. Sezon: Avcının Kalbi,false
netflix,netflix_viewing_public,netflix_view_002212,,source_000001,2021-04-15,2021-04-15,date,2021-04-15,Merlin: 4. Sezon: Yeni Çağın Habercisi,false
netflix,netflix_viewing_public,netflix_view_002213,,source_000001,2021-04-15,2021-04-15,date,2021-04-15,Merlin: 4. Sezon: Lancelot du Lac,false
netflix,netflix_viewing_public,netflix_view_002214,,source_000001,2021-04-15,2021-04-15,date,2021-04-15,Merlin: 4. Sezon: Lamia,false
netflix,netflix_viewing_public,netflix_view_002215,,source_000001,2021-04-15,2021-04-15,date,2021-04-15,Merlin: 4. Sezon: Sırdaş,false
netflix,netflix_viewing_public,netflix_view_002216,,source_000001,2021-04-15,2021-04-15,date,2021-04-15,Merlin: 4. Sezon: İki Efendinin Hizmetkârı,false
netflix,netflix_viewing_public,netflix_view_002217,,source_000001,2021-04-15,2021-04-15,date,2021-04-15,Merlin: 4. Sezon: Babasının Oğlu,false
netflix,netflix_viewing_public,netflix_view_002218,,source_000001,2021-04-15,2021-04-15,date,2021-04-15,Merlin: 4. Sezon: Aithusa,false
netflix,netflix_viewing_public,netflix_view_002219,,source_000001,2021-04-15,2021-04-15,date,2021-04-15,Merlin: 4. Sezon: Acı Gün,false
netflix,netflix_viewing_public,netflix_view_002220,,source_000001,2021-04-14,2021-04-14,date,2021-04-14,Merlin: 4. Sezon: En Karanlık Saat: Kısım 1,false
netflix,netflix_viewing_public,netflix_view_002221,,source_000001,2021-04-14,2021-04-14,date,2021-04-14,Merlin: 3. Sezon: Arthur'un Gelişi: Kısım 2,false
netflix,netflix_viewing_public,netflix_view_002222,,source_000001,2021-04-14,2021-04-14,date,2021-04-14,Merlin: 3. Sezon: Fyrien Kalesi,false
netflix,netflix_viewing_public,netflix_view_002223,,source_000001,2021-04-14,2021-04-14,date,2021-04-14,Merlin: 3. Sezon: Perili Kız,false
netflix,netflix_viewing_public,netflix_view_002224,,source_000001,2021-04-13,2021-04-13,date,2021-04-13,Merlin: 2. Sezon: Son Ejderha Efendisi,false
netflix,netflix_viewing_public,netflix_view_002225,,source_000001,2021-04-13,2021-04-13,date,2021-04-13,Merlin: 2. Sezon: Idirsholas'ın Ateşi,false
netflix,netflix_viewing_public,netflix_view_002226,,source_000001,2021-04-13,2021-04-13,date,2021-04-13,Merlin: 2. Sezon: Cadı Bulucu,false
netflix,netflix_viewing_public,netflix_view_002227,,source_000001,2021-04-13,2021-04-13,date,2021-04-13,Merlin: 2. Sezon: Güzel ve Çirkin: Kısım 2,false
netflix,netflix_viewing_public,netflix_view_002228,,source_000001,2021-04-13,2021-04-13,date,2021-04-13,Merlin: 2. Sezon: Kâbus Başlıyor,false
netflix,netflix_viewing_public,netflix_view_002229,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 4. Sezon: Cadılık Saati Kısım 2,false
netflix,netflix_viewing_public,netflix_view_002230,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 4. Sezon: Cadılık Saati Kısım 1,false
netflix,netflix_viewing_public,netflix_view_002231,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 4. Sezon: Temel Taşı,false
netflix,netflix_viewing_public,netflix_view_002232,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 4. Sezon: Cadının Zaman Yolculuğu,false
netflix,netflix_viewing_public,netflix_view_002233,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 4. Sezon: Yasak Ağaç,false
netflix,netflix_viewing_public,netflix_view_002234,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,"Cadılar Okulu: 4. Sezon: Enid İtüzümü, Süper Yıldız",false
netflix,netflix_viewing_public,netflix_view_002235,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 4. Sezon: Mutlu Yıllar Indigo Ay,false
netflix,netflix_viewing_public,netflix_view_002236,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 4. Sezon: Büyük Gertrude,false
netflix,netflix_viewing_public,netflix_view_002237,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 4. Sezon: Üç Olanaksızlık,false
netflix,netflix_viewing_public,netflix_view_002238,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 3. Sezon: Kurtarıcı Ethel Hallow,false
netflix,netflix_viewing_public,netflix_view_002239,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 3. Sezon: Ufak Bir Karışıklık,false
netflix,netflix_viewing_public,netflix_view_002240,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 3. Sezon: Süpürge İsyanı,false
netflix,netflix_viewing_public,netflix_view_002241,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 3. Sezon: Kayıp Arkadaş Joy,false
netflix,netflix_viewing_public,netflix_view_002242,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 3. Sezon: Yıldız Çarpması,false
netflix,netflix_viewing_public,netflix_view_002243,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 3. Sezon: Cackle Yarışı,false
netflix,netflix_viewing_public,netflix_view_002244,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 3. Sezon: Kötü Büyü,false
netflix,netflix_viewing_public,netflix_view_002245,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 3. Sezon: Oyun,false
netflix,netflix_viewing_public,netflix_view_002246,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 3. Sezon: Baykuş ve Kedi,false
netflix,netflix_viewing_public,netflix_view_002247,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 3. Sezon: Bataklık Trolü,false
netflix,netflix_viewing_public,netflix_view_002248,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 3. Sezon: Sihirli Anne,false
netflix,netflix_viewing_public,netflix_view_002249,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 3. Sezon: Bayan Hubble'ın Zor Günü,false
netflix,netflix_viewing_public,netflix_view_002250,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 3. Sezon: Dilek Yıldızı,false
netflix,netflix_viewing_public,netflix_view_002251,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 2. Sezon: Dondurucu Görev,false
netflix,netflix_viewing_public,netflix_view_002252,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 2. Sezon: Hallow Cadıları,false
netflix,netflix_viewing_public,netflix_view_002253,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 2. Sezon: İlk Görüşte Aşk,false
netflix,netflix_viewing_public,netflix_view_002254,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 2. Sezon: Yeni Bir Şafak,false
netflix,netflix_viewing_public,netflix_view_002255,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 2. Sezon: Bayan Yumuşaksüpürge,false
netflix,netflix_viewing_public,netflix_view_002256,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 2. Sezon: Bayan Cackle'ın Doğum Günü,false
netflix,netflix_viewing_public,netflix_view_002257,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 2. Sezon: Yankılı Orman,false
netflix,netflix_viewing_public,netflix_view_002258,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 2. Sezon: Yarasa Kız,false
netflix,netflix_viewing_public,netflix_view_002259,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 2. Sezon: Mildred'ın Aile Ağacı,false
netflix,netflix_viewing_public,netflix_view_002260,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 2. Sezon: Olağanüstü Esper Vespertilio,false
netflix,netflix_viewing_public,netflix_view_002261,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 2. Sezon: Ethel Her Yerde,false
netflix,netflix_viewing_public,netflix_view_002262,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 2. Sezon: Dostluk Kapanı,false
netflix,netflix_viewing_public,netflix_view_002263,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 2. Sezon: Kaplumbağa Sorunu,false
netflix,netflix_viewing_public,netflix_view_002264,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 1. Sezon: En Kötü Müdire,false
netflix,netflix_viewing_public,netflix_view_002265,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 1. Sezon: Sınırların Dışında,false
netflix,netflix_viewing_public,netflix_view_002266,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 1. Sezon: Zamanın Sisleri,false
netflix,netflix_viewing_public,netflix_view_002267,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 1. Sezon: Büyüleme Yarışması,false
netflix,netflix_viewing_public,netflix_view_002268,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 1. Sezon: İlk Cadı,false
netflix,netflix_viewing_public,netflix_view_002269,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 1. Sezon: Maud'un Büyük Hatası,false
netflix,netflix_viewing_public,netflix_view_002270,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 1. Sezon: Yeni Kız,false
netflix,netflix_viewing_public,netflix_view_002271,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 1. Sezon: En İyi Öğretmen,false
netflix,netflix_viewing_public,netflix_view_002272,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 1. Sezon: Muhteşem Büyücü'nün Ziyareti,false
netflix,netflix_viewing_public,netflix_view_002273,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 1. Sezon: Gölet Macerası,false
netflix,netflix_viewing_public,netflix_view_002274,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 1. Sezon: Tekir,false
netflix,netflix_viewing_public,netflix_view_002275,,source_000001,2021-04-12,2021-04-12,date,2021-04-12,Cadılar Okulu: 1. Sezon: Seçim Günü,false
netflix,netflix_viewing_public,netflix_view_002276,,source_000001,2021-04-11,2021-04-11,date,2021-04-11,Thunder Force,false
netflix,netflix_viewing_public,netflix_view_002277,,source_000001,2021-04-09,2021-04-09,date,2021-04-09,Murder Mystery,false
netflix,netflix_viewing_public,netflix_view_002278,,source_000001,2021-03-29,2021-03-29,date,2021-03-29,"Lucifer: 2. Sezon: İyisiyle, Kötüsüyle ve Çıtırıyla",false
netflix,netflix_viewing_public,netflix_view_002279,,source_000001,2021-03-24,2021-03-24,date,2021-03-24,Madagaskar,false
netflix,netflix_viewing_public,netflix_view_002280,,source_000001,2021-03-24,2021-03-24,date,2021-03-24,,true
netflix,netflix_viewing_public,netflix_view_002281,,source_000001,2021-03-24,2021-03-24,date,2021-03-24,Johnny Test: 2. Sezon: Johnny'nin Cumartesi Gecesi Keyfi / Johnny'nin Dondurma Aşkı,false
netflix,netflix_viewing_public,netflix_view_002282,,source_000001,2021-03-21,2021-03-21,date,2021-03-21,Amerikan Pastası Çıplak Yol,false
netflix,netflix_viewing_public,netflix_view_002283,,source_000001,2021-03-21,2021-03-21,date,2021-03-21,Amerikan Pastası 2,false
netflix,netflix_viewing_public,netflix_view_002284,,source_000001,2021-03-21,2021-03-21,date,2021-03-21,Lucifer: 4. Sezon: Her Şey Yolunda,false
netflix,netflix_viewing_public,netflix_view_002285,,source_000001,2020-10-03,2020-10-03,date,2020-10-03,How I Met Your Mother: 3. Sezon: Kumdan Kaleler,false
netflix,netflix_viewing_public,netflix_view_002286,,source_000001,2020-10-02,2020-10-02,date,2020-10-02,How I Met Your Mother: 3. Sezon: Bağırma Zinciri,false
netflix,netflix_viewing_public,netflix_view_002287,,source_000001,2020-10-02,2020-10-02,date,2020-10-02,How I Met Your Mother: 3. Sezon: Liste,false
netflix,netflix_viewing_public,netflix_view_002288,,source_000001,2020-10-02,2020-10-02,date,2020-10-02,How I Met Your Mother: 3. Sezon: On Seans,false
netflix,netflix_viewing_public,netflix_view_002289,,source_000001,2020-10-02,2020-10-02,date,2020-10-02,Adalet Birliği,false
netflix,netflix_viewing_public,netflix_view_002290,,source_000001,2020-10-01,2020-10-01,date,2020-10-01,How I Met Your Mother: 3. Sezon: Yarın Yok,false
netflix,netflix_viewing_public,netflix_view_002291,,source_000001,2020-10-01,2020-10-01,date,2020-10-01,How I Met Your Mother: 3. Sezon: Platin Kural,false
netflix,netflix_viewing_public,netflix_view_002292,,source_000001,2020-10-01,2020-10-01,date,2020-10-01,How I Met Your Mother: 3. Sezon: Bağlantı Kopması,false
netflix,netflix_viewing_public,netflix_view_002293,,source_000001,2020-09-30,2020-09-30,date,2020-09-30,How I Met Your Mother: 3. Sezon: Tokat Günü,false
netflix,netflix_viewing_public,netflix_view_002294,,source_000001,2020-09-30,2020-09-30,date,2020-09-30,How I Met Your Mother: 3. Sezon: Kötü Alışkanlıklar,false
netflix,netflix_viewing_public,netflix_view_002295,,source_000001,2020-09-30,2020-09-30,date,2020-09-30,How I Met Your Mother: 3. Sezon: Ben O Adam Değilim,false
netflix,netflix_viewing_public,netflix_view_002296,,source_000001,2020-09-30,2020-09-30,date,2020-09-30,How I Met Your Mother: 3. Sezon: Diğer Herkesle Nasıl Tanıştım?,false
netflix,netflix_viewing_public,netflix_view_002297,,source_000001,2020-09-30,2020-09-30,date,2020-09-30,How I Met Your Mother: 3. Sezon: Çocuklar,false
netflix,netflix_viewing_public,netflix_view_002298,,source_000001,2020-09-30,2020-09-30,date,2020-09-30,How I Met Your Mother: 3. Sezon: Üçteker,false
netflix,netflix_viewing_public,netflix_view_002299,,source_000001,2020-09-30,2020-09-30,date,2020-09-30,How I Met Your Mother: 3. Sezon: Biz Buralı Değiliz,false
netflix,netflix_viewing_public,netflix_view_002300,,source_000001,2020-09-30,2020-09-30,date,2020-09-30,How I Met Your Mother: 3. Sezon: Bekle,false
netflix,netflix_viewing_public,netflix_view_002301,,source_000001,2020-09-30,2020-09-30,date,2020-09-30,How I Met Your Mother: 2. Sezon: Mavi Bir Şey,false
netflix,netflix_viewing_public,netflix_view_002302,,source_000001,2020-09-29,2020-09-29,date,2020-09-29,How I Met Your Mother: 2. Sezon: Ödünç Alınmış Bir Şey,false
netflix,netflix_viewing_public,netflix_view_002303,,source_000001,2020-09-29,2020-09-29,date,2020-09-29,How I Met Your Mother: 2. Sezon: Kaç Para?,false
netflix,netflix_viewing_public,netflix_view_002304,,source_000001,2020-09-28,2020-09-28,date,2020-09-28,How I Met Your Mother: 2. Sezon: Bekârlığa Veda Partisi,false
netflix,netflix_viewing_public,netflix_view_002305,,source_000001,2020-09-28,2020-09-28,date,2020-09-28,How I Met Your Mother: 2. Sezon: Taşınma Günü,false
netflix,netflix_viewing_public,netflix_view_002306,,source_000001,2020-09-28,2020-09-28,date,2020-09-28,"How I Met Your Mother: 2. Sezon: Arrivederci, Fiero",false
netflix,netflix_viewing_public,netflix_view_002307,,source_000001,2020-09-27,2020-09-27,date,2020-09-27,How I Met Your Mother: 2. Sezon: Eşyalar,false
netflix,netflix_viewing_public,netflix_view_002308,,source_000001,2020-09-27,2020-09-27,date,2020-09-27,How I Met Your Mother: 2. Sezon: Şanslı Çeyreklik,false
netflix,netflix_viewing_public,netflix_view_002309,,source_000001,2020-09-27,2020-09-27,date,2020-09-27,How I Met Your Mother: 2. Sezon: Pazartesi Gecesi Futbolu,false
netflix,netflix_viewing_public,netflix_view_002310,,source_000001,2020-09-27,2020-09-27,date,2020-09-27,How I Met Your Mother: 2. Sezon: Kolonlar,false
netflix,netflix_viewing_public,netflix_view_002311,,source_000001,2020-09-27,2020-09-27,date,2020-09-27,How I Met Your Mother: 2. Sezon: İlk Defa New York'ta,false
netflix,netflix_viewing_public,netflix_view_002312,,source_000001,2020-09-27,2020-09-27,date,2020-09-27,How I Met Your Mother: 2. Sezon: Lily Noel'i Nasıl Mahvetti?,false
netflix,netflix_viewing_public,netflix_view_002313,,source_000001,2020-09-27,2020-09-27,date,2020-09-27,How I Met Your Mother: 2. Sezon: Bekâr Gücü,false
netflix,netflix_viewing_public,netflix_view_002314,,source_000001,2020-09-27,2020-09-27,date,2020-09-27,How I Met Your Mother: 2. Sezon: Tokat İddiası,false
netflix,netflix_viewing_public,netflix_view_002315,,source_000001,2020-09-27,2020-09-27,date,2020-09-27,How I Met Your Mother: 2. Sezon: Atlantic City,false
netflix,netflix_viewing_public,netflix_view_002316,,source_000001,2020-09-27,2020-09-27,date,2020-09-27,How I Met Your Mother: 2. Sezon: Swarley,false
netflix,netflix_viewing_public,netflix_view_002317,,source_000001,2020-09-27,2020-09-27,date,2020-09-27,How I Met Your Mother: 2. Sezon: Aldrin Adaleti,false
netflix,netflix_viewing_public,netflix_view_002318,,source_000001,2020-09-27,2020-09-27,date,2020-09-27,How I Met Your Mother: 2. Sezon: Dünyanın En Harika Çifti,false
netflix,netflix_viewing_public,netflix_view_002319,,source_000001,2020-09-27,2020-09-27,date,2020-09-27,How I Met Your Mother: 2. Sezon: Mimar Ted Mosby,false
netflix,netflix_viewing_public,netflix_view_002320,,source_000001,2020-09-22,2020-09-22,date,2020-09-22,Dünya Savaşı Z,false
netflix,netflix_viewing_public,netflix_view_002321,,source_000001,2020-09-17,2020-09-17,date,2020-09-17,The Walking Dead: 6. Sezon: Teşekkür Ederim,false
netflix,netflix_viewing_public,netflix_view_002322,,source_000001,2020-09-17,2020-09-17,date,2020-09-17,The Walking Dead: 6. Sezon: Ne Yapıp Edip Hayatta Kal,false
netflix,netflix_viewing_public,netflix_view_002323,,source_000001,2020-09-17,2020-09-17,date,2020-09-17,The Walking Dead: 6. Sezon: İlk Kez Yeniden,false
netflix,netflix_viewing_public,netflix_view_002324,,source_000001,2020-09-17,2020-09-17,date,2020-09-17,The Walking Dead: 5. Sezon: Zapt Etmek,false
netflix,netflix_viewing_public,netflix_view_002325,,source_000001,2020-09-17,2020-09-17,date,2020-09-17,The Walking Dead: 5. Sezon: Çaba,false
netflix,netflix_viewing_public,netflix_view_002326,,source_000001,2020-09-17,2020-09-17,date,2020-09-17,The Walking Dead: 5. Sezon: Bedel,false
netflix,netflix_viewing_public,netflix_view_002327,,source_000001,2020-09-17,2020-09-17,date,2020-09-17,The Walking Dead: 5. Sezon: Unutmak,false
netflix,netflix_viewing_public,netflix_view_002328,,source_000001,2020-09-17,2020-09-17,date,2020-09-17,The Walking Dead: 5. Sezon: Hatırlamak,false
netflix,netflix_viewing_public,netflix_view_002329,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 5. Sezon: Mesafe,false
netflix,netflix_viewing_public,netflix_view_002330,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 5. Sezon: Onlar,false
netflix,netflix_viewing_public,netflix_view_002331,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 5. Sezon: Olup Bitenler,false
netflix,netflix_viewing_public,netflix_view_002332,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 5. Sezon: Koda,false
netflix,netflix_viewing_public,netflix_view_002333,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 5. Sezon: Kesişme,false
netflix,netflix_viewing_public,netflix_view_002334,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 5. Sezon: Tükenmiş,false
netflix,netflix_viewing_public,netflix_view_002335,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 5. Sezon: Kişisel Gelişim,false
netflix,netflix_viewing_public,netflix_view_002336,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 5. Sezon: Slabtown,false
netflix,netflix_viewing_public,netflix_view_002337,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 5. Sezon: Dört Duvar ve Bir Çatı,false
netflix,netflix_viewing_public,netflix_view_002338,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 5. Sezon: Yabancılar,false
netflix,netflix_viewing_public,netflix_view_002339,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 5. Sezon: Sığınak Yok,false
netflix,netflix_viewing_public,netflix_view_002340,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 4. Sezon: A,false
netflix,netflix_viewing_public,netflix_view_002341,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 4. Sezon: Canlı Yem,false
netflix,netflix_viewing_public,netflix_view_002342,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 4. Sezon: Hapsetme,false
netflix,netflix_viewing_public,netflix_view_002343,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 4. Sezon: Umursamazlık,false
netflix,netflix_viewing_public,netflix_view_002344,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 4. Sezon: Karantina,false
netflix,netflix_viewing_public,netflix_view_002345,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 4. Sezon: Enfeksiyon,false
netflix,netflix_viewing_public,netflix_view_002346,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 4. Sezon: Kazasız 30 Gün,false
netflix,netflix_viewing_public,netflix_view_002347,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: Mezarlığa Hoş Geldiniz,false
netflix,netflix_viewing_public,netflix_view_002348,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: Bu Acı Hayat,false
netflix,netflix_viewing_public,netflix_view_002349,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: Av,false
netflix,netflix_viewing_public,netflix_view_002350,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: Kapıdaki Ok,false
netflix,netflix_viewing_public,netflix_view_002351,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: Temizlik,false
netflix,netflix_viewing_public,netflix_view_002352,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: Ben Hain Değilim,false
